id,Date,Grain,Destination,Port,FGIS_Reg,MT,Pounds
434914,3/19/20,WHEAT,COLOMBIA,MISSISSIPPI R.,EAST GULF,12817,28255760
434915,3/19/20,CORN,KOREA REP,INTERIOR,INTERIOR,318,702000
434916,3/19/20,CORN,KOREA REP,INTERIOR,INTERIOR,220,486000
434917,3/19/20,WHEAT,NAMIBIA,N. TEXAS,WEST GULF,6000,13227600
434918,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
434919,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
434920,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
434921,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,343,756000
434922,3/19/20,WHEAT,COLOMBIA,MISSISSIPPI R.,EAST GULF,20689,45612460
434923,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
434924,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
434925,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
434926,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
434927,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
434928,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
434929,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,318,702000
434930,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
434931,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
434932,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
434933,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,196,432000
434934,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
434935,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,11177,24640000
434936,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
434937,3/19/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,32363,71348160
434938,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,294,648000
434939,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,269,594000
434940,3/19/20,WHEAT,VIETNAM,COLUMBIA R.,WEST COAST,11000,24250600
434941,3/19/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,15400,33950320
434942,3/19/20,SOYBEANS,COLOMBIA,MISSISSIPPI R.,EAST GULF,5880,12963480
434943,3/19/20,WHEAT,CHINA T,COLUMBIA R.,WEST COAST,27841,61378695
434944,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434945,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434946,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434947,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434948,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434949,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,9979,22000000
434950,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,171,378000
434951,3/19/20,CORN,MALAYSIA,INTERIOR,INTERIOR,465,1026000
434952,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,171,378000
434953,3/19/20,CORN,MALAYSIA,INTERIOR,INTERIOR,465,1026000
434954,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
434955,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
434956,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
434957,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,499,1100000
434958,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
434959,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,220,486000
434960,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
434961,3/19/20,CORN,DOMINICN REP,MISSISSIPPI R.,EAST GULF,21999,48499940
434962,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
434963,3/19/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,48,105600
434964,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,144,316800
434965,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
434966,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,96,211200
434967,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,24,52800
434968,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,24,52800
434969,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,144,316800
434970,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
434971,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
434972,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
434973,3/19/20,WHEAT,THAILAND,PUGET SOUND,WEST COAST,49,108000
434974,3/19/20,WHEAT,THAILAND,PUGET SOUND,WEST COAST,490,1080000
434975,3/19/20,WHEAT,VENEZUELA,N. TEXAS,WEST GULF,14610,32209206
434976,3/19/20,WHEAT,VENEZUELA,N. TEXAS,WEST GULF,11350,25022210
434977,3/19/20,CORN,VENEZUELA,N. TEXAS,WEST GULF,8853,19517323
434978,3/19/20,WHEAT,MEXICO,INTERIOR,INTERIOR,299,660000
434979,3/19/20,WHEAT,MEXICO,INTERIOR,INTERIOR,1197,2640000
434980,3/19/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,28289,62366280
434981,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
434982,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,416,918000
434983,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
434984,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,294,648000
434985,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
434986,3/19/20,SOYBEANS,EGYPT,MISSISSIPPI R.,EAST GULF,64169,141469140
434987,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,392,864000
434988,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
434989,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,147,324000
434990,3/19/20,WHEAT,MEXICO,INTERIOR,INTERIOR,299,660000
434991,3/19/20,WHEAT,MEXICO,INTERIOR,INTERIOR,399,880000
434992,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,73,162000
434993,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
434994,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
434995,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
434996,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
434997,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,465,1026000
434998,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
434999,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
435000,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
435001,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
435002,3/19/20,WHEAT,VIETNAM,INTERIOR,INTERIOR,490,1080000
435003,3/19/20,WHEAT,VIETNAM,INTERIOR,INTERIOR,392,864000
435004,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435005,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435006,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,318,702000
435007,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435008,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
435009,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
435010,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,343,756000
435011,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
435012,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,245,540000
435013,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
435014,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,72,158400
435015,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
435016,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
435017,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,72,158400
435018,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
435019,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,239,528000
435020,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
435021,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,192,422400
435022,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
435023,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,96,211200
435024,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
435025,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,294,648000
435026,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,144,316800
435027,3/19/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
435028,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,465,1026000
435029,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,294,648000
435030,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,192,422400
435031,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,171,378000
435032,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435033,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435034,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,61915,136499080
435035,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
435036,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,147,324000
435037,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,24,54000
435038,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,24,54000
435039,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,24,54000
435040,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,24,54000
435041,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,24,54000
435042,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
435043,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,49,108000
435044,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
435045,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,245,540000
435046,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
435047,3/19/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,392,864000
435048,3/19/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,122,270000
435049,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435050,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,122,270000
435051,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435052,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,98,216000
435053,3/19/20,CORN,COSTA RICA,INTERIOR,INTERIOR,98,216000
435054,3/19/20,CORN,JAPAN,COLUMBIA R.,WEST COAST,51512,113563640
435055,3/19/20,CORN,JAPAN,COLUMBIA R.,WEST COAST,61732,136094770
435056,3/19/20,SORGHUM,JAPAN,COLUMBIA R.,WEST COAST,5200,11463780
435057,3/19/20,WHEAT,MALAYSIA,COLUMBIA R.,WEST COAST,31634,69740770
435058,3/19/20,WHEAT,MALAYSIA,COLUMBIA R.,WEST COAST,11000,24250600
435059,3/19/20,SOYBEANS,CHINA T,N. ATLANTIC,EAST COAST,220,486000
435060,3/19/20,SOYBEANS,MALAYSIA,COLUMBIA R.,WEST COAST,9905,21836380
435061,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
435062,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
435063,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,343,756000
435064,3/19/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,269,594000
435065,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
435066,3/19/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,441,972000
435067,3/19/20,WHEAT,VENEZUELA,N. TEXAS,WEST GULF,14995,33058050
435068,3/19/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,392,864000
435069,3/19/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,441,972000
435070,3/19/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,392,864000
435071,3/19/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,416,918000
435072,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
435073,3/19/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,49,108000
435074,3/19/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,196,432000
435075,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,98,216000
435076,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,147,324000
435077,3/19/20,CORN,HONG KONG,INTERIOR,INTERIOR,147,324000
435078,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,49,108000
435079,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
435080,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
435081,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
435082,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,220,486000
435083,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435084,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435085,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
435086,3/19/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,147,324000
435087,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,294,648000
435088,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435089,3/19/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,245,540000
435090,3/19/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,171,378000
435091,3/19/20,CORN,KOREA REP,INTERIOR,INTERIOR,98,216000
435092,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
435093,3/19/20,CORN,HONG KONG,INTERIOR,INTERIOR,490,1080000
435094,3/19/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
435095,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
435096,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
435097,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
435098,3/19/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
435099,3/19/20,SOYBEANS,PERU,MISSISSIPPI R.,EAST GULF,37445,82552780
435100,3/19/20,SORGHUM,JAPAN,PUGET SOUND,WEST COAST,10944,24127150
435101,3/19/20,SORGHUM,CHINA MAIN,S. TEXAS,WEST GULF,71488,157604724
435102,3/19/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,8107,17872250
435103,3/19/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,7819,17237030
435104,3/19/20,SOYBEANS,JAPAN,MISSISSIPPI R.,EAST GULF,28697,63265460
435105,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,15926,35111820
435106,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,6051,13341240
435107,3/19/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,367,810000
435108,3/19/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,343,756000
435109,3/19/20,SORGHUM,KOREA REP,INTERIOR,INTERIOR,245,540000
435110,3/19/20,WHEAT,NIGERIA,N. TEXAS,WEST GULF,32315,71241649
435111,3/12/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435112,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,11741,25885060
435113,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,3506,7728320
435114,3/19/20,SORGHUM,JAPAN,CALIFORNIA,WEST COAST,24,54000
435115,3/19/20,BARLEY,KOREA REP,CALIFORNIA,WEST COAST,49,108000
435116,3/19/20,WHEAT,THAILAND,CALIFORNIA,WEST COAST,294,648000
435117,3/19/20,WHEAT,JAPAN,CALIFORNIA,WEST COAST,147,324000
435118,3/19/20,CORN,PHILIPPINES,CALIFORNIA,WEST COAST,220,486000
435119,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,416,918000
435120,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,367,810000
435121,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,220,486000
435122,3/19/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,122,270000
435123,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435124,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
435125,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
435126,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
435127,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
435128,3/19/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
435129,3/19/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,98,216000
435130,3/19/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,490,1080000
435131,3/19/20,SOYBEANS,KOREA REP,INTERIOR,INTERIOR,147,324000
435132,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
435133,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
435134,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435135,3/19/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
435136,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,7883,17380000
435137,3/19/20,CORN,MEXICO,INTERIOR,INTERIOR,7883,17380000
435138,3/19/20,WHEAT,MEXICO,INTERIOR,INTERIOR,2495,5500000
435139,3/19/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,10120,22310320
435140,3/19/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,490,1080000
435141,3/19/20,WHEAT,SRI LANKA,PUGET SOUND,WEST COAST,490,1080000
435142,3/19/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,10977,24200000
435143,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,122,270000
435144,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
435145,3/19/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
435146,3/19/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,490,1080000
435147,3/19/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,465,1026000
435148,3/26/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,23512,51834960
435149,3/26/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,441,972000
435150,3/26/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,441,972000
435151,3/26/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,441,972000
435152,3/26/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,367,810000
435153,3/26/20,SOYBEANS,CHINA MAIN,INTERIOR,INTERIOR,367,810000
435154,3/26/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,245,540000
435155,3/26/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
435156,3/26/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
435157,3/26/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
435158,3/26/20,SOYBEANS,MEXICO,MISSISSIPPI R.,EAST GULF,49874,109953060
435159,3/26/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,31900,70328160
435160,3/26/20,WHEAT,INDONESIA,COLUMBIA R.,WEST COAST,42570,93851428
435161,3/26/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,7876,17364220
435162,3/26/20,WHEAT,INDONESIA,COLUMBIA R.,WEST COAST,31791,70086122
435163,3/26/20,CORN,JAPAN,COLUMBIA R.,WEST COAST,52484,115706940
435164,3/26/20,SORGHUM,JAPAN,COLUMBIA R.,WEST COAST,9896,21816450
435165,3/26/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,27785,61255720
435166,3/26/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
435167,3/26/20,SOYBEANS,JAPAN,MISSISSIPPI R.,EAST GULF,18239,40210900
435168,3/26/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
435169,3/26/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
435170,3/26/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
435171,3/26/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,3001,6617120
435172,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,6985,15400000
435173,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,4191,9240000
435174,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,11376,25080000
435175,3/26/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,9879,21780000
435176,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,9680,21340000
435177,3/26/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,10237,22568480
435178,3/26/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,196,432000
435179,3/26/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
435180,3/26/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
435181,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
435182,3/26/20,CORN,HONG KONG,INTERIOR,INTERIOR,147,324000
435183,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
435184,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
435185,3/26/20,WHEAT,MEXICO,INTERIOR,INTERIOR,998,2200000
435186,3/26/20,WHEAT,MEXICO,INTERIOR,INTERIOR,10179,22440000
435187,3/26/20,WHEAT,MEXICO,INTERIOR,INTERIOR,11376,25080000
435188,3/26/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,196,432000
435189,3/26/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,122,270000
435190,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
435191,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,11476,25300000
435192,3/26/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,441,972000
435193,3/26/20,SOYBEANS,THAILAND,N. ATLANTIC,EAST COAST,416,918000
435194,3/26/20,CORN,BARBADOS,MISSISSIPPI R.,EAST GULF,6775,14935880
435195,3/26/20,SOYBEANS,BARBADOS,MISSISSIPPI R.,EAST GULF,3614,7968040
435196,3/26/20,WHEAT,BARBADOS,MISSISSIPPI R.,EAST GULF,1400,3085900
435197,3/26/20,WHEAT,BARBADOS,MISSISSIPPI R.,EAST GULF,3953,8714950
435198,3/26/20,CORN,KOREA REP,PUGET SOUND,WEST COAST,69799,153880820
435199,3/26/20,WHEAT,JAMAICA,MISSISSIPPI R.,EAST GULF,4842,10674870
435200,3/26/20,WHEAT,HAITI,MISSISSIPPI R.,EAST GULF,8176,18024800
435201,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
435202,3/26/20,WHEAT,JAMAICA,MISSISSIPPI R.,EAST GULF,4523,9970860
435203,3/26/20,CORN,JAPAN,COLUMBIA R.,WEST COAST,60688,133795030
435204,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,10478,23100000
435205,3/26/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435206,3/26/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435207,3/26/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
435208,3/26/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,367,810000
435209,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,9879,21780000
435210,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,122,270000
435211,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,220,486000
435212,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,24,54000
435213,3/26/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
435214,3/26/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,220,486000
435215,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,416,918000
435216,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,171,378000
435217,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,294,648000
435218,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,122,270000
435219,3/26/20,CORN,CHINA T,INTERIOR,INTERIOR,196,432000
435220,3/26/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,10977,24200000
435221,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,9879,21780000
435222,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,9879,21780000
435223,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,10977,24200000
435224,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,96,211200
435225,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,192,422400
435226,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
435227,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,168,369600
435228,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,120,264000
435229,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,287,633600
435230,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,192,422400
435231,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,96,211200
435232,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,72,158400
435233,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,72,158400
435234,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,359,792000
435235,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,24,52800
435236,3/26/20,CORN,MEXICO,INTERIOR,INTERIOR,72,158400
435237,3/26/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,48,105600
435238,3/26/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,35054,77281000
435239,3/26/20,CORN,JAPAN,PUGET SOUND,WEST COAST,51218,112915530
435240,3/26/20,CORN,JAPAN,PUGET SOUND,WEST COAST,42218,93074560
