Date,Week,Month,Year,Marketing Year,Country,Commodity,Commodity Type,Marketing Year Start or End,Unit,Weekly Exports CMY,Accumulated Exports CMY,Outstanding Sales CMY,Gross Sales CMY,Net Sales CMY,Total Commitments CMY,Outstanding Sales NMY,Net Sales NMY,Marketing Month,"Net Sales, Total","Outstanding Sales, Total"
3/5/20,9,3,2020,2019,ECUADOR,Wheat,SRW,,Metric Tons,0,93024,0,0,0,93024,0,0,10,0,0
3/5/20,9,3,2020,2019,EGYPT,Soybeans,,,Metric Tons,0,1699634,380000,0,0,2079634,0,0,7,0,380000
3/5/20,9,3,2020,2019,EGYPT,Wheat,HRS,,Metric Tons,0,101200,0,0,0,101200,0,0,10,0,0
3/5/20,9,3,2020,2019,EL SALVADOR,Corn,,,Metric Tons,0,140620,284539,0,0,425159,1016,0,7,0,285555
3/5/20,9,3,2020,2019,EL SALVADOR,Soybeans,,,Metric Tons,0,19,0,0,0,19,0,0,7,0,0
3/5/20,9,3,2020,2019,EL SALVADOR,Wheat,HRS,,Metric Tons,0,81310,5000,0,0,86310,0,0,10,0,5000
3/5/20,9,3,2020,2019,EL SALVADOR,Wheat,HRW,,Metric Tons,0,87081,7500,0,0,94581,0,0,10,0,7500
3/5/20,9,3,2020,2019,EL SALVADOR,Wheat,SRW,,Metric Tons,0,2358,2500,0,0,4858,0,0,10,0,2500
3/5/20,9,3,2020,2019,EL SALVADOR,Wheat,White,,Metric Tons,0,47179,2200,0,0,49379,0,0,10,0,2200
3/5/20,9,3,2020,2019,ETHIOPIA,Wheat,Durum,,Metric Tons,0,19650,0,0,0,19650,0,0,10,0,0
3/5/20,9,3,2020,2019,EUROPEAN UNION - 27,Corn,,,Metric Tons,0,347,55,0,0,402,0,0,7,0,55
3/5/20,9,3,2020,2019,EUROPEAN UNION - 27,Soybeans,,,Metric Tons,64651,4009882,21,0,64651,4009903,0,0,7,64651,21
3/5/20,9,3,2020,2019,EUROPEAN UNION - 27,Wheat,Durum,,Metric Tons,0,518588,87000,0,7000,605588,40000,0,10,7000,127000
3/5/20,9,3,2020,2019,EUROPEAN UNION - 27,Wheat,HRS,,Metric Tons,0,235238,7000,7000,7000,242238,0,0,10,7000,7000
3/5/20,9,3,2020,2019,EUROPEAN UNION - 27,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,10,0,0
3/5/20,9,3,2020,2019,FINLAND,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,10,0,0
3/5/20,9,3,2020,2019,FRANCE,Soybeans,,,Metric Tons,0,75179,0,0,0,75179,0,0,7,0,0
3/5/20,9,3,2020,2019,FRENCH WEST INDIES,Corn,,,Metric Tons,0,0,17300,0,0,17300,0,0,7,0,17300
3/5/20,9,3,2020,2019,GERMANY,Soybeans,,,Metric Tons,0,851874,0,0,0,851874,0,0,7,0,0
3/5/20,9,3,2020,2019,GHANA,Wheat,HRW,,Metric Tons,0,18628,0,0,0,18628,0,0,10,0,0
3/5/20,9,3,2020,2019,GUATEMALA,Corn,,,Metric Tons,0,431894,426580,0,0,858474,31756,0,7,0,458336
3/5/20,9,3,2020,2019,GUATEMALA,Soybeans,,,Metric Tons,0,0,3000,0,0,3000,0,0,7,0,3000
3/5/20,9,3,2020,2019,GUATEMALA,Wheat,HRS,,Metric Tons,0,83905,60700,0,0,144605,0,0,10,0,60700
3/5/20,9,3,2020,2019,GUATEMALA,Wheat,HRW,,Metric Tons,0,216307,93799,0,0,310106,0,0,10,0,93799
3/5/20,9,3,2020,2019,GUATEMALA,Wheat,SRW,,Metric Tons,0,15379,5800,0,0,21179,0,0,10,0,5800
3/5/20,9,3,2020,2019,GUATEMALA,Wheat,White,,Metric Tons,0,99224,44500,0,0,143724,0,0,10,0,44500
3/5/20,9,3,2020,2019,GUYANA,Corn,,,Metric Tons,0,20469,0,0,0,20469,0,0,7,0,0
3/5/20,9,3,2020,2019,GUYANA,Wheat,HRS,,Metric Tons,0,19319,0,0,0,19319,0,0,10,0,0
3/5/20,9,3,2020,2019,GUYANA,Wheat,HRW,,Metric Tons,0,7190,0,0,0,7190,0,0,10,0,0
3/5/20,9,3,2020,2019,GUYANA,Wheat,SRW,,Metric Tons,0,350,0,0,0,350,0,0,10,0,0
3/5/20,9,3,2020,2019,HAITI,Corn,,,Metric Tons,0,10950,2600,0,0,13550,0,0,7,0,2600
3/5/20,9,3,2020,2019,HAITI,Wheat,HRS,,Metric Tons,0,3780,0,0,0,3780,0,0,10,0,0
3/5/20,9,3,2020,2019,HAITI,Wheat,HRW,,Metric Tons,0,99499,0,0,0,99499,0,0,10,0,0
3/5/20,9,3,2020,2019,HONDURAS,Corn,,,Metric Tons,17085,403191,191537,4164,4164,594728,0,0,7,4164,191537
3/5/20,9,3,2020,2019,HONDURAS,Soybeans,,,Metric Tons,0,6575,2920,0,0,9495,0,0,7,0,2920
3/5/20,9,3,2020,2019,HONDURAS,Wheat,HRS,,Metric Tons,7700,75313,25200,11700,11700,100513,16500,16500,10,28200,41700
3/5/20,9,3,2020,2019,HONDURAS,Wheat,HRW,,Metric Tons,0,90206,35420,11220,11220,125626,3500,3500,10,14720,38920
3/5/20,9,3,2020,2019,HONDURAS,Wheat,SRW,,Metric Tons,0,64796,9000,0,0,73796,7500,3500,10,3500,16500
3/5/20,9,3,2020,2019,HONG KONG,Corn,,,Metric Tons,447,17452,2627,148,148,20079,0,0,7,148,2627
3/5/20,9,3,2020,2019,HONG KONG,Soybeans,,,Metric Tons,0,208,1257,0,0,1465,200,0,7,0,1457
3/5/20,9,3,2020,2019,HONG KONG,Wheat,White,,Metric Tons,0,3440,810,270,270,4250,0,0,10,270,810
3/5/20,9,3,2020,2019,INDONESIA,Corn,,,Metric Tons,0,18,0,0,0,18,0,0,7,0,0
3/5/20,9,3,2020,2019,INDONESIA,Soybeans,,,Metric Tons,92383,1085975,223148,30003,95388,1309123,0,0,7,95388,223148
3/5/20,9,3,2020,2019,INDONESIA,Wheat,HRS,,Metric Tons,0,73596,108000,0,0,181596,0,0,10,0,108000
3/5/20,9,3,2020,2019,INDONESIA,Wheat,HRW,,Metric Tons,0,276607,77000,0,0,353607,0,0,10,0,77000
3/5/20,9,3,2020,2019,INDONESIA,Wheat,SRW,,Metric Tons,0,2090,0,0,0,2090,0,0,10,0,0
3/5/20,9,3,2020,2019,INDONESIA,Wheat,White,,Metric Tons,0,365766,68000,0,0,433766,0,0,10,0,68000
3/5/20,9,3,2020,2019,IRAQ,Wheat,HRS,,Metric Tons,0,52166,0,0,0,52166,0,0,10,0,0
3/5/20,9,3,2020,2019,IRAQ,Wheat,HRW,,Metric Tons,0,210000,0,0,0,210000,0,0,10,0,0
3/5/20,9,3,2020,2019,ISRAEL,Corn,,,Metric Tons,10999,19878,0,999,10999,19878,0,0,7,10999,0
3/5/20,9,3,2020,2019,ISRAEL,Soybeans,,,Metric Tons,0,104566,0,0,0,104566,0,0,7,0,0
3/5/20,9,3,2020,2019,ISRAEL,Wheat,HRW,,Metric Tons,0,0,100,0,0,100,0,0,10,0,100
3/5/20,9,3,2020,2019,ISRAEL,Wheat,White,,Metric Tons,0,88,12,0,0,100,0,0,10,0,12
3/5/20,9,3,2020,2019,ITALY,Corn,,,Metric Tons,0,33,0,0,0,33,0,0,7,0,0
3/5/20,9,3,2020,2019,ITALY,Soybeans,,,Metric Tons,0,227071,21,0,0,227092,0,0,7,0,21
3/5/20,9,3,2020,2019,ITALY,Wheat,Durum,,Metric Tons,0,477984,87000,0,7000,564984,40000,0,10,7000,127000
3/5/20,9,3,2020,2019,ITALY,Wheat,HRS,,Metric Tons,0,209968,7000,7000,7000,216968,0,0,10,7000,7000
3/5/20,9,3,2020,2019,JAMAICA,Corn,,,Metric Tons,0,113468,161100,18000,18000,274568,0,0,7,18000,161100
3/5/20,9,3,2020,2019,JAMAICA,Wheat,HRS,,Metric Tons,0,63372,33857,0,0,97229,0,0,10,0,33857
3/5/20,9,3,2020,2019,JAMAICA,Wheat,HRW,,Metric Tons,0,5500,2000,0,0,7500,0,0,10,0,2000
3/5/20,9,3,2020,2019,JAMAICA,Wheat,SRW,,Metric Tons,0,51476,16848,0,0,68324,0,0,10,0,16848
3/5/20,9,3,2020,2019,JAPAN,Corn,,,Metric Tons,192338,3020004,2871058,784978,750458,5891062,462676,38100,7,788558,3333734
3/5/20,9,3,2020,2019,JAPAN,Soybeans,,,Metric Tons,118272,1356571,511663,59624,120004,1868234,78631,1386,7,121390,590294
3/5/20,9,3,2020,2019,JAPAN,Wheat,Durum,,Metric Tons,0,4770,0,0,0,4770,0,0,10,0,0
3/5/20,9,3,2020,2019,JAPAN,Wheat,HRS,,Metric Tons,0,695491,257364,41590,41590,952855,20100,3500,10,45090,277464
3/5/20,9,3,2020,2019,JAPAN,Wheat,HRW,,Metric Tons,38553,687132,146015,22306,22248,833147,0,0,10,22248,146015
3/5/20,9,3,2020,2019,JAPAN,Wheat,SRW,,Metric Tons,0,21397,0,0,0,21397,0,0,10,0,0
3/5/20,9,3,2020,2019,JAPAN,Wheat,White,,Metric Tons,57838,586511,74087,13952,13566,660598,0,0,10,13566,74087
3/5/20,9,3,2020,2019,JORDAN,Corn,,,Metric Tons,0,20,26,0,0,46,0,0,7,0,26
3/5/20,9,3,2020,2019,JORDAN,Soybeans,,,Metric Tons,0,1011,0,0,0,1011,0,0,7,0,0
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Corn,,,Metric Tons,66766,143884,727316,200240,198389,871200,0,0,7,198389,727316
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Soybeans,,,Metric Tons,455,549129,27907,0,-220,577036,0,0,7,-220,27907
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,Durum,,Metric Tons,0,50,0,0,0,50,0,0,10,0,0
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,HRS,,Metric Tons,23204,363796,114280,49433,60864,478076,0,0,10,60864,114280
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,HRW,,Metric Tons,22129,231617,98840,32129,32129,330457,0,0,10,32129,98840
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,SRW,,Metric Tons,285,2238,1215,5,5,3453,0,0,10,5,1215
3/5/20,9,3,2020,2019,"KOREA, REPUBLIC OF",Wheat,White,,Metric Tons,36571,415403,192300,51625,51622,607703,0,0,10,51622,192300
3/5/20,9,3,2020,2019,"OTHER PACIFIC ISLANDS, NEC",Corn,,,Metric Tons,320,1980,0,320,320,1980,0,0,7,320,0
3/5/20,9,3,2020,2019,PAKISTAN,Soybeans,,,Metric Tons,0,935237,0,0,0,935237,0,0,7,0,0
3/5/20,9,3,2020,2019,PANAMA,Corn,,,Metric Tons,0,250130,193200,6360,6360,443330,0,0,7,6360,193200
3/5/20,9,3,2020,2019,PANAMA,Soybeans,,,Metric Tons,0,24150,10900,0,-53,35050,0,0,7,-53,10900
3/5/20,9,3,2020,2019,PANAMA,Wheat,Durum,,Metric Tons,0,6050,2000,0,0,8050,0,0,10,0,2000
3/5/20,9,3,2020,2019,PANAMA,Wheat,HRS,,Metric Tons,0,44132,24150,0,0,68282,0,0,10,0,24150
3/5/20,9,3,2020,2019,PANAMA,Wheat,HRW,,Metric Tons,0,17059,10250,0,0,27309,0,0,10,0,10250
3/5/20,9,3,2020,2019,PANAMA,Wheat,SRW,,Metric Tons,0,25274,13400,0,0,38674,0,0,10,0,13400
3/5/20,9,3,2020,2019,PERU,Corn,,,Metric Tons,0,14561,0,0,-50000,14561,0,0,7,-50000,0
3/5/20,9,3,2020,2019,PERU,Soybeans,,,Metric Tons,0,146344,25000,4600,4600,171344,0,0,7,4600,25000
3/5/20,9,3,2020,2019,PERU,Wheat,HRS,,Metric Tons,0,0,4850,0,0,4850,0,0,10,0,4850
3/5/20,9,3,2020,2019,PERU,Wheat,HRW,,Metric Tons,0,102584,43000,0,0,145584,0,0,10,0,43000
3/5/20,9,3,2020,2019,PERU,Wheat,SRW,,Metric Tons,0,115642,42555,0,0,158197,14190,0,10,0,56745
3/5/20,9,3,2020,2019,PHILIPPINES,Corn,,,Metric Tons,0,3403,413,0,0,3816,0,0,7,0,413
3/5/20,9,3,2020,2019,PHILIPPINES,Soybeans,,,Metric Tons,1966,64058,26498,175,175,90556,0,0,7,175,26498
3/5/20,9,3,2020,2019,PHILIPPINES,Wheat,HRS,,Metric Tons,36777,1370542,374000,58000,54777,1744542,82500,0,10,54777,456500
3/5/20,9,3,2020,2019,PHILIPPINES,Wheat,HRW,,Metric Tons,0,33435,63000,18000,18000,96435,0,0,10,18000,63000
3/5/20,9,3,2020,2019,PHILIPPINES,Wheat,White,,Metric Tons,21144,973691,277000,39144,39144,1250691,10000,0,10,39144,287000
3/5/20,9,3,2020,2019,PORTUGAL,Soybeans,,,Metric Tons,0,355137,0,0,0,355137,0,0,7,0,0
3/5/20,9,3,2020,2019,QATAR,Corn,,,Metric Tons,0,5,3,0,0,8,0,0,7,0,3
3/5/20,9,3,2020,2019,SAUDI ARABIA,Corn,,,Metric Tons,0,273358,0,0,0,273358,0,0,7,0,0
3/5/20,9,3,2020,2019,SAUDI ARABIA,Soybeans,,,Metric Tons,0,286262,40,0,0,286302,0,0,7,0,40
3/5/20,9,3,2020,2019,SAUDI ARABIA,Wheat,HRW,,Metric Tons,0,53324,0,0,0,53324,0,0,10,0,0
3/5/20,9,3,2020,2019,SINGAPORE,Soybeans,,,Metric Tons,1987,3126,293,0,0,3419,0,0,7,0,293
3/5/20,9,3,2020,2019,SINGAPORE,Wheat,HRS,,Metric Tons,0,9900,6000,0,0,15900,0,0,10,0,6000
3/5/20,9,3,2020,2019,SINGAPORE,Wheat,White,,Metric Tons,0,31305,14000,0,0,45305,0,0,10,0,14000
3/5/20,9,3,2020,2019,"SOUTH AFRICA, REPUBLIC OF",Wheat,SRW,,Metric Tons,9003,36324,0,3,9003,36324,0,0,10,9003,0
3/5/20,9,3,2020,2019,SPAIN,Soybeans,,,Metric Tons,0,1219931,0,0,0,1219931,0,0,7,0,0
3/5/20,9,3,2020,2019,SRI LANKA,Wheat,White,,Metric Tons,0,134825,0,0,0,134825,0,0,10,0,0
3/5/20,9,3,2020,2019,SURINAM,Corn,,,Metric Tons,0,2000,0,0,0,2000,0,0,7,0,0
3/5/20,9,3,2020,2019,TAIWAN,Corn,,,Metric Tons,5886,229947,190974,7154,7143,420921,0,0,7,7143,190974
3/5/20,9,3,2020,2019,TAIWAN,Soybeans,,,Metric Tons,8423,1383713,163586,5553,4987,1547299,0,0,7,4987,163586
3/5/20,9,3,2020,2019,TAIWAN,Wheat,HRS,,Metric Tons,0,491345,135850,0,0,627195,0,0,10,0,135850
3/5/20,9,3,2020,2019,TAIWAN,Wheat,HRW,,Metric Tons,0,318932,68150,0,0,387082,0,0,10,0,68150
3/5/20,9,3,2020,2019,TAIWAN,Wheat,SRW,,Metric Tons,24,8856,700,0,-18,9556,0,0,10,-18,700
3/5/20,9,3,2020,2019,TAIWAN,Wheat,White,,Metric Tons,0,114491,25225,0,0,139716,0,0,10,0,25225
3/5/20,9,3,2020,2019,THAILAND,Corn,,,Metric Tons,0,1000,0,0,0,1000,0,0,7,0,0
3/5/20,9,3,2020,2019,THAILAND,Soybeans,,,Metric Tons,30089,932942,166973,12443,11958,1099915,0,0,7,11958,166973
3/5/20,9,3,2020,2019,THAILAND,Wheat,HRS,,Metric Tons,0,277752,98508,0,0,376260,0,0,10,0,98508
3/5/20,9,3,2020,2019,THAILAND,Wheat,HRW,,Metric Tons,0,180387,33712,0,0,214099,0,0,10,0,33712
3/5/20,9,3,2020,2019,THAILAND,Wheat,White,,Metric Tons,0,221278,41769,0,0,263047,0,0,10,0,41769
3/5/20,9,3,2020,2019,TRINIDAD AND TOBAGO,Corn,,,Metric Tons,0,45970,34400,0,0,80370,0,0,7,0,34400
3/5/20,9,3,2020,2019,TRINIDAD AND TOBAGO,Wheat,HRS,,Metric Tons,0,41951,13600,0,0,55551,3900,0,10,0,17500
3/5/20,9,3,2020,2019,TRINIDAD AND TOBAGO,Wheat,SRW,,Metric Tons,0,30361,6300,0,0,36661,0,0,10,0,6300
3/5/20,9,3,2020,2019,TUNISIA,Soybeans,,,Metric Tons,0,251201,0,0,0,251201,0,0,7,0,0
3/5/20,9,3,2020,2019,TUNISIA,Wheat,Durum,,Metric Tons,0,31107,0,0,0,31107,0,0,10,0,0
3/5/20,9,3,2020,2019,UNITED ARAB EMIRATES,Wheat,SRW,,Metric Tons,0,0,1000,0,0,1000,0,0,10,0,1000
3/5/20,9,3,2020,2019,UNITED ARAB EMIRATES,Wheat,White,,Metric Tons,0,2221,0,0,0,2221,0,0,10,0,0
3/5/20,9,3,2020,2019,UNITED KINGDOM,Corn,,,Metric Tons,0,314,55,0,0,369,0,0,7,0,55
3/5/20,9,3,2020,2019,UNITED KINGDOM,Soybeans,,,Metric Tons,0,173327,0,0,0,173327,0,0,7,0,0
3/5/20,9,3,2020,2019,UNITED KINGDOM,Wheat,HRS,,Metric Tons,0,25270,0,0,0,25270,0,0,10,0,0
3/5/20,9,3,2020,2019,UNKNOWN,Corn,,,Metric Tons,0,0,2060119,282336,178801,2060119,13000,0,7,178801,2073119
3/5/20,9,3,2020,2019,UNKNOWN,Soybeans,,,Metric Tons,0,5,1246307,196500,2500,1246312,245000,0,7,2500,1491307
3/5/20,9,3,2020,2019,UNKNOWN,Wheat,Durum,,Metric Tons,0,0,48350,0,-7000,48350,71000,0,10,-7000,119350
3/5/20,9,3,2020,2019,UNKNOWN,Wheat,HRS,,Metric Tons,0,0,162450,0,-12700,162450,14200,0,10,-12700,176650
3/5/20,9,3,2020,2019,UNKNOWN,Wheat,HRW,,Metric Tons,0,0,473000,0,-4000,473000,87100,0,10,-4000,560100
3/5/20,9,3,2020,2019,UNKNOWN,Wheat,SRW,,Metric Tons,0,0,122900,0,-9500,122900,11000,0,10,-9500,133900
3/5/20,9,3,2020,2019,UNKNOWN,Wheat,White,,Metric Tons,0,0,70000,0,0,70000,10900,0,10,0,80900
3/5/20,9,3,2020,2019,VENEZUELA,Corn,,,Metric Tons,10000,78552,15000,0,0,93552,0,0,7,0,15000
3/5/20,9,3,2020,2019,VENEZUELA,Soybeans,,,Metric Tons,0,20000,0,0,0,20000,0,0,7,0,0
3/5/20,9,3,2020,2019,VENEZUELA,Wheat,Durum,,Metric Tons,0,6495,0,0,0,6495,0,0,10,0,0
3/5/20,9,3,2020,2019,VENEZUELA,Wheat,HRS,,Metric Tons,0,0,11500,0,0,11500,0,0,10,0,11500
3/5/20,9,3,2020,2019,VENEZUELA,Wheat,HRW,,Metric Tons,5000,62875,21000,0,0,83875,0,0,10,0,21000
3/5/20,9,3,2020,2019,VIETNAM,Corn,,,Metric Tons,0,65954,0,0,0,65954,0,0,7,0,0
3/5/20,9,3,2020,2019,VIETNAM,Soybeans,,,Metric Tons,14982,616388,62585,7039,6530,678973,0,0,7,6530,62585
3/5/20,9,3,2020,2019,VIETNAM,Wheat,HRS,,Metric Tons,0,221706,78500,0,0,300206,0,0,10,0,78500
3/5/20,9,3,2020,2019,VIETNAM,Wheat,HRW,,Metric Tons,0,28600,12000,0,0,40600,0,0,10,0,12000
3/5/20,9,3,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,77784,21000,0,0,98784,0,0,10,0,21000
2/27/20,8,2,2020,2019,THAILAND,Corn,,,Metric Tons,0,1000,0,0,0,1000,0,0,6,0,0
2/27/20,8,2,2020,2019,ALGERIA,Soybeans,,,Metric Tons,0,63000,0,0,0,63000,0,0,6,0,0
2/27/20,8,2,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,0,0,0,44552,0,0,9,0,0
2/27/20,8,2,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,9,0,0
2/27/20,8,2,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,52800,1115701,0,0,-2200,1115701,0,0,6,-2200,0
2/27/20,8,2,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,0,322037,55000,0,0,377037,0,0,9,0,55000
2/27/20,8,2,2020,2019,BANGLADESH,Wheat,HRW,,Metric Tons,0,0,55000,0,0,55000,0,0,9,0,55000
2/27/20,8,2,2020,2019,BARBADOS,Corn,,,Metric Tons,0,13922,5000,0,0,18922,0,0,6,0,5000
2/27/20,8,2,2020,2019,BARBADOS,Soybeans,,,Metric Tons,0,11924,4800,0,0,16724,0,0,6,0,4800
2/27/20,8,2,2020,2019,BARBADOS,Wheat,HRS,,Metric Tons,0,9796,1800,0,0,11596,0,0,9,0,1800
2/27/20,8,2,2020,2019,BARBADOS,Wheat,SRW,,Metric Tons,0,4101,1500,0,0,5601,0,0,9,0,1500
2/27/20,8,2,2020,2019,BELGIUM-LUXEMBOURG,Wheat,Durum,,Metric Tons,0,40604,0,0,0,40604,0,0,9,0,0
2/27/20,8,2,2020,2019,BELIZE,Wheat,HRS,,Metric Tons,0,7351,6000,0,0,13351,0,0,9,0,6000
2/27/20,8,2,2020,2019,BELIZE,Wheat,HRW,,Metric Tons,0,1500,0,0,0,1500,0,0,9,0,0
2/27/20,8,2,2020,2019,BRAZIL,Wheat,HRW,,Metric Tons,0,320435,0,0,0,320435,0,0,9,0,0
2/27/20,8,2,2020,2019,BRAZIL,Wheat,SRW,,Metric Tons,0,81276,0,0,0,81276,0,0,9,0,0
2/27/20,8,2,2020,2019,BURMA,Soybeans,,,Metric Tons,0,6554,0,0,0,6554,0,0,6,0,0
2/27/20,8,2,2020,2019,BURMA,Wheat,HRS,,Metric Tons,0,23210,16393,0,0,39603,0,0,9,0,16393
2/27/20,8,2,2020,2019,BURMA,Wheat,HRW,,Metric Tons,0,1750,0,0,0,1750,0,0,9,0,0
2/27/20,8,2,2020,2019,BURMA,Wheat,SRW,,Metric Tons,0,7047,2507,0,0,9554,0,0,9,0,2507
2/27/20,8,2,2020,2019,BURMA,Wheat,White,,Metric Tons,354,5136,13228,0,0,18364,0,0,9,0,13228
2/27/20,8,2,2020,2019,CAMBODIA,Soybeans,,,Metric Tons,0,954,700,700,700,1654,0,0,6,700,700
2/27/20,8,2,2020,2019,CAMBODIA,Wheat,SRW,,Metric Tons,0,1307,0,0,0,1307,0,0,9,0,0
2/27/20,8,2,2020,2019,CANADA,Corn,,,Metric Tons,1253,294006,362301,359,309,656307,37721,0,6,309,400022
2/27/20,8,2,2020,2019,CANADA,Soybeans,,,Metric Tons,962,34856,4279,680,680,39135,0,0,6,680,4279
2/27/20,8,2,2020,2019,CANADA,Wheat,HRW,,Metric Tons,0,11051,107,0,0,11158,0,0,9,0,107
2/27/20,8,2,2020,2019,CANADA,Wheat,SRW,,Metric Tons,0,32382,26312,0,-477,58694,0,0,9,-477,26312
2/27/20,8,2,2020,2019,CANADA,Wheat,White,,Metric Tons,113,6448,1020,0,0,7468,0,0,9,0,1020
2/27/20,8,2,2020,2019,CHILE,Corn,,,Metric Tons,0,0,35000,0,0,35000,0,0,6,0,35000
2/27/20,8,2,2020,2019,CHILE,Soybeans,,,Metric Tons,7604,7604,0,0,7604,7604,0,0,6,7604,0
2/27/20,8,2,2020,2019,CHILE,Wheat,HRW,,Metric Tons,0,197748,12000,0,-2500,209748,0,0,9,-2500,12000
2/27/20,8,2,2020,2019,CHILE,Wheat,SRW,,Metric Tons,0,88990,0,0,0,88990,0,0,9,0,0
2/27/20,8,2,2020,2019,CHILE,Wheat,White,,Metric Tons,0,43501,0,0,0,43501,0,0,9,0,0
2/27/20,8,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Corn,,,Metric Tons,0,60871,210,0,0,61081,0,0,6,0,210
2/27/20,8,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Soybeans,,,Metric Tons,132012,11934825,293000,6012,6012,12227825,0,0,6,6012,293000
2/27/20,8,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,HRS,,Metric Tons,0,63001,0,0,0,63001,0,0,9,0,0
2/27/20,8,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,White,,Metric Tons,0,131062,0,0,0,131062,0,0,9,0,0
2/27/20,8,2,2020,2019,COLOMBIA,Corn,,,Metric Tons,18700,2115748,483557,104000,88000,2599305,0,0,6,88000,483557
2/27/20,8,2,2020,2019,COLOMBIA,Soybeans,,,Metric Tons,0,291184,20000,4000,4000,311184,0,0,6,4000,20000
2/27/20,8,2,2020,2019,COLOMBIA,Wheat,HRS,,Metric Tons,0,22,0,0,0,22,0,0,9,0,0
2/27/20,8,2,2020,2019,COLOMBIA,Wheat,HRW,,Metric Tons,44009,374133,38744,3900,44009,412877,0,0,9,44009,38744
2/27/20,8,2,2020,2019,COLOMBIA,Wheat,SRW,,Metric Tons,6087,239965,29000,87,87,268965,29000,0,9,87,58000
2/27/20,8,2,2020,2019,COSTA RICA,Corn,,,Metric Tons,0,344450,345830,8000,8000,690280,0,0,6,8000,345830
2/27/20,8,2,2020,2019,COSTA RICA,Soybeans,,,Metric Tons,0,129894,106500,0,0,236394,0,0,6,0,106500
2/27/20,8,2,2020,2019,COSTA RICA,Wheat,HRW,,Metric Tons,0,14689,0,0,0,14689,0,0,9,0,0
2/27/20,8,2,2020,2019,COSTA RICA,Wheat,SRW,,Metric Tons,0,51440,17390,0,0,68830,0,0,9,0,17390
2/27/20,8,2,2020,2019,COSTA RICA,Wheat,White,,Metric Tons,0,45,0,0,0,45,0,0,9,0,0
2/27/20,8,2,2020,2019,DOMINICAN REPUBLIC,Corn,,,Metric Tons,0,42139,197215,7500,7500,239354,0,0,6,7500,197215
2/27/20,8,2,2020,2019,DOMINICAN REPUBLIC,Soybeans,,,Metric Tons,0,11094,4000,0,0,15094,0,0,6,0,4000
2/27/20,8,2,2020,2019,DOMINICAN REPUBLIC,Wheat,HRS,,Metric Tons,0,5766,13500,0,0,19266,0,0,9,0,13500
2/27/20,8,2,2020,2019,DOMINICAN REPUBLIC,Wheat,HRW,,Metric Tons,10655,126488,36803,555,555,163291,0,0,9,555,36803
2/27/20,8,2,2020,2019,DOMINICAN REPUBLIC,Wheat,SRW,,Metric Tons,4327,89981,12046,29,-44,102027,0,0,9,-44,12046
2/27/20,8,2,2020,2019,ECUADOR,Corn,,,Metric Tons,17800,17800,600,0,0,18400,0,0,6,0,600
2/27/20,8,2,2020,2019,ECUADOR,Wheat,HRW,,Metric Tons,0,145883,0,0,0,145883,0,0,9,0,0
2/27/20,8,2,2020,2019,ECUADOR,Wheat,SRW,,Metric Tons,0,93024,0,0,0,93024,0,0,9,0,0
2/27/20,8,2,2020,2019,EGYPT,Soybeans,,,Metric Tons,171503,1699634,380000,2123,91503,2079634,0,0,6,91503,380000
2/27/20,8,2,2020,2019,EGYPT,Wheat,HRS,,Metric Tons,0,101200,0,0,0,101200,0,0,9,0,0
2/27/20,8,2,2020,2019,EL SALVADOR,Corn,,,Metric Tons,6820,140620,284539,37254,11983,425159,1016,0,6,11983,285555
2/27/20,8,2,2020,2019,EL SALVADOR,Soybeans,,,Metric Tons,0,19,0,0,0,19,0,0,6,0,0
2/27/20,8,2,2020,2019,EL SALVADOR,Wheat,HRS,,Metric Tons,0,81310,5000,0,0,86310,0,0,9,0,5000
2/27/20,8,2,2020,2019,EL SALVADOR,Wheat,HRW,,Metric Tons,0,87081,7500,0,0,94581,0,0,9,0,7500
2/27/20,8,2,2020,2019,EL SALVADOR,Wheat,SRW,,Metric Tons,0,2358,2500,2500,2500,4858,0,0,9,2500,2500
2/27/20,8,2,2020,2019,EL SALVADOR,Wheat,White,,Metric Tons,0,47179,2200,0,0,49379,0,0,9,0,2200
2/27/20,8,2,2020,2019,ETHIOPIA,Wheat,Durum,,Metric Tons,0,19650,0,0,0,19650,0,0,9,0,0
